cardId,name,issuer,network,currency,isBusiness,annualFee,isAnnualFeeWaived,universalCashbackPercent,url,imageUrl,credits,offers,historicalOffers,discontinued,offerAmount,offerSpend,offerUrl,offerDays,countsTowards524
274b5ad3d42b14ff81fb588dd8938aa6,Xbox,BARCLAYS,MASTERCARD,BARCLAYS,false,0,false,1,https://cards.barclaycardus.com/banking/cards/xbox-mastercard/,https://offeroptimist.com/images/barclays/xbox.png,,,,false,5000,0.01,,180,true
274b5ad3d42b14ff81fb588dd8938aa6,Xbox,BARCLAYS,MASTERCARD,BARCLAYS,false,0,false,1,https://cards.barclaycardus.com/banking/cards/xbox-mastercard/,https://offeroptimist.com/images/barclays/xbox.png,,,,false,7000,7000,,365,true
fb5e3887059d5d8600b2a5eaed7ddaf7,Marriott Bonvoy Bountiful,CHASE,VISA,MARRIOTT,false,250,false,1,https://creditcards.chase.com/travel-credit-cards/marriott-bonvoy/bountiful,https://offeroptimist.com/images/chase/marriott-bonvoy-bountiful.png,,,,false,85000,4000,,90,true
dcafcac45d86331a7f6b9cfdb980b81e,Aer Lingus Signature,CHASE,VISA,AVIOS,false,95,false,1,https://creditcards.chase.com/travel-credit-cards/avios/aer-lingus,https://offeroptimist.com/images/chase/aer-lingus-signature.png,,,,false,85000,5000,,90,true
7662e34a89a906b869b93bb12a2e1b3b,Aeroplan,CHASE,MASTERCARD,AEROPLAN,false,95,false,1,https://creditcards.chase.com/travel-credit-cards/aircanada/aeroplan,https://offeroptimist.com/images/chase/aeroplan.jpg,,,,false,75000,3000,,90,true
7b06f0b6a307509b71862ffa5933ef0b,British Airways Signature,CHASE,VISA,AVIOS,false,95,false,1,https://creditcards.chase.com/travel-credit-cards/avios/british-airways,https://offeroptimist.com/images/chase/british-airways.png,,,,false,85000,5000,,90,true
cd81837eb0aedd4752197e044e77381a,Disney Premier,CHASE,VISA,USD,false,49,false,1,https://creditcards.chase.com/rewards-credit-cards/disney/premier,https://offeroptimist.com/images/chase/disney.png,,,,false,400,1000,,90,true
cd81837eb0aedd4752197e044e77381a,Disney Premier,CHASE,VISA,USD,false,49,false,1,https://creditcards.chase.com/rewards-credit-cards/disney/premier,https://offeroptimist.com/images/chase/disney.png,,,,false,300,1000,,90,true
12a1578aeb5bfcdd3bc794154ad1f6cc,Disney,CHASE,VISA,USD,false,0,false,1,https://creditcards.chase.com/rewards-credit-cards/disney/rewards,https://offeroptimist.com/images/chase/disney.png,,,,false,200,500,,90,true
6ba7f561f6a4f7f2934bec25bd9a3130,Freedom Flex,CHASE,MASTERCARD,CHASE,false,0,false,1,https://creditcards.chase.com/cash-back-credit-cards/freedom/flex,https://offeroptimist.com/images/chase/freedom-flex.png,,,,false,20000,500,https://www.referyourchasecard.com/18A/A85BX0FG21,90,true
3a9ea798ce73485fc8456280fd4b1816,Freedom Unlimited,CHASE,VISA,CHASE,false,0,false,1.5,https://creditcards.chase.com/cash-back-credit-cards/freedom/unlimited,https://offeroptimist.com/images/chase/freedom-unlimited.png,,,,false,25000,500,,90,true
60c2e7b4bc2e526bf38dac5be5f4433c,Iberia Signature,CHASE,VISA,AVIOS,false,95,false,1,https://creditcards.chase.com/travel-credit-cards/avios/iberia,https://offeroptimist.com/images/chase/iberia-signature.png,,,,false,85000,5000,,90,true
40192e08e31f059d91a108ff09ec5dd5,IHG Premier,CHASE,MASTERCARD,IHG,false,99,false,1,https://creditcards.chase.com/travel-credit-cards/ihg-rewards-club/premier,https://offeroptimist.com/images/chase/ihg-rewards-premier.jpg,,,,false,0,4000,https://creditcards.chase.com/a1/ihg/PremierOnPropertyAEP,90,true
40192e08e31f059d91a108ff09ec5dd5,IHG Premier,CHASE,MASTERCARD,IHG,false,99,false,1,https://creditcards.chase.com/travel-credit-cards/ihg-rewards-club/premier,https://offeroptimist.com/images/chase/ihg-rewards-premier.jpg,,,,false,140000,4000,,90,true
bc82fb7022c639f90b9378410127b9e6,IHG Premier Business,CHASE,MASTERCARD,IHG,true,99,false,1,https://creditcards.chase.com/business-credit-cards/IHG/business-premier,https://offeroptimist.com/images/chase/ihg-rewards-premier-business.png,,,,false,140000,4000,,90,false
2c6c7e215b4a1e791250d1fb48997e02,IHG Traveler,CHASE,MASTERCARD,IHG,false,0,false,1,https://creditcards.chase.com/travel-credit-cards/ihg-rewards-club/traveler,https://offeroptimist.com/images/chase/ihg-rewards-traveler.jpeg,,,,false,80000,2000,,90,true
8ec7f405d03afa62eaeea7e197a29e8a,Ink Business Cash,CHASE,VISA,CHASE,true,0,false,1,https://creditcards.chase.com/business-credit-cards/ink/cash,https://offeroptimist.com/images/chase/ink-business-cash.png,,,,false,75000,6000,,180,false
c80cdb77c3eda940e2a36abb4f943c69,Ink Business Preferred,CHASE,VISA,CHASE,true,95,false,1,https://creditcards.chase.com/business-credit-cards/ink/business-preferred,https://offeroptimist.com/images/chase/ink-business-preferred.png,,,,false,90000,8000,,90,false
4a1c1e46f145b76fcc72ebd391fc5766,Ink Business Unlimited,CHASE,VISA,CHASE,true,0,false,1,https://creditcards.chase.com/business-credit-cards/ink/unlimited,https://offeroptimist.com/images/chase/ink-business-unlimited.png,,,,false,75000,6000,,90,false
94c9b624738adce05fbe0e5bfc5d620e,Ink Business Premier,CHASE,VISA,USD,true,195,false,2,https://creditcards.chase.com/business-credit-cards/ink/premier,https://offeroptimist.com/images/chase/ink-business-premier.png,,,,false,1000,10000,,90,false
918c978a06c7c36f9a321b2efa0ff974,Marriott Bonvoy Bold,CHASE,VISA,MARRIOTT,false,0,false,1,https://creditcards.chase.com/travel-credit-cards/marriott-bonvoy/bold,https://offeroptimist.com/images/chase/marriott-bonvoy-bold.jpeg,,,,false,30000,1000,,90,true
6a4a30b866d4d37216b9d586a15ad1cc,Marriott Bonvoy Boundless,CHASE,VISA,MARRIOTT,false,95,false,1,https://creditcards.chase.com/travel-credit-cards/marriott-bonvoy/boundless,https://offeroptimist.com/images/chase/marriott-bonvoy-boundless.jpeg,,,,false,150000,3000,,90,true
57f8a819c3bb4c6aa494016703281f35,Sapphire Preferred,CHASE,VISA,CHASE,false,95,false,1,https://creditcards.chase.com/rewards-credit-cards/sapphire/preferred,https://offeroptimist.com/images/chase/sapphire-preferred.png,50 Hotel Credit,,,false,60000,4000,,90,true
77e3ef2fc9c35498ba1a3f46a63235cb,Sapphire Reserve,CHASE,VISA,CHASE,false,550,false,1,https://creditcards.chase.com/rewards-credit-cards/sapphire/reserve,https://offeroptimist.com/images/chase/sapphire-reserve.png,600 Double-Dippable $300 Travel Credit,,,false,60000,5000,,90,true
682a4f0c425d15b5ca34214378cfc3de,Southwest Performance Business,CHASE,VISA,SOUTHWEST,true,199,false,1,https://creditcards.chase.com/business-credit-cards/southwest/performance-business,https://offeroptimist.com/images/chase/southwest-rapid-rewards-performance-business.png,100 4x Upgraded Boardings; 100 Global Entry / TSA PreCheck / NEXUS Credit,,,false,80000,5000,,90,false
32a0c8c7eda25330e2c176589e386d7f,Southwest Plus,CHASE,VISA,SOUTHWEST,false,69,false,1,https://creditcards.chase.com/travel-credit-cards/southwest/plus,https://offeroptimist.com/images/chase/southwest-rapid-rewards-plus.png,,,,false,50000,1000,,90,true
76e73a4afe8dfc1f8f1be1e345d7eca8,Southwest Premier,CHASE,VISA,SOUTHWEST,false,99,false,1,https://creditcards.chase.com/travel-credit-cards/southwest/premier,https://offeroptimist.com/images/chase/southwest-rapid-rewards-premier.png,,,,false,50000,1000,,90,true
f86d26bad5af78feff0335845003c47e,Southwest Premier Business,CHASE,VISA,SOUTHWEST,true,99,false,1,https://creditcards.chase.com/business-credit-cards/southwest/premier-business,https://offeroptimist.com/images/chase/southwest-rapid-rewards-premier-business.png,,,,false,60000,3000,,90,false
169256a9988f3161381ee6a9ebe6667e,Southwest Priority,CHASE,VISA,SOUTHWEST,false,149,false,1,https://creditcards.chase.com/travel-credit-cards/southwest/priority,https://offeroptimist.com/images/chase/southwest-rapid-rewards-priority.png,75 Southwest Credit,,,false,50000,1000,,90,true
8101f7827e3a1e797b09653f117b72d9,United Business,CHASE,VISA,UNITED,true,150,false,1,https://www.theexplorercard.com/business-rewards-cards/business-card,https://offeroptimist.com/images/chase/united-business.png,100 Free Checked Bag; 100 2x Lounge Pass; 125 United Credit; 100 United Hotels; 100 Rideshare; 120 Instacard; 50 Avis/Budget,,,false,75000,5000,,90,false
d2517ce6b72999e14f50c399347100ed,United Club Infinite,CHASE,VISA,UNITED,false,695,false,1,https://www.theexplorercard.com/rewards-cards/club-card,https://offeroptimist.com/images/chase/united-club-infinite.png,"150 2x Checked Bags; 750 United Lounge; 200 United Hotels; 150 Rideshare; 240 Instacart; 100 Avis/Budget; 100 Global Entry, TSA PreCheck, or NEXUS Credit",,,false,90000,5000,,90,true
80c6aca49a0e1442d51635c316f4a5ff,United Club Business,CHASE,VISA,UNITED,true,695,false,1,https://www.theexplorercard.com/business-rewards-cards/club-card,https://offeroptimist.com/images/chase/united-club-business.png,150 2x Checked Bags; 125 United Credit; 200 United Hotels; 150 Rideshare; 240 Instacart; 100 Avis/Budget; 750 United Lounge,,,false,80000,5000,,90,false
85cd2b7d172e494eefad5b2ab012f21c,United Explorer,CHASE,VISA,UNITED,false,150,true,1,https://www.theexplorercard.com/rewards-cards/explorer-card,https://offeroptimist.com/images/chase/united-explorer.png,"100 Free Checked Bag; 100 2x Lounge Pass; 100 Global Entry, TSA PreCheck, NEXUS Credit; 60 Rideshare Credits; 10000 10k award flight discount; 100 United Travel; 100 United Hotels; 50 Avis/Budget; 120 Instacart+; 100 Global Entry, TSA PreCheck, NEXUS Credit",,,false,60000,3000,,90,true
4071699fe4b21cafb02cf8b2c9c57c86,United Gateway,CHASE,VISA,UNITED,false,0,false,1,https://www.theexplorercard.com/rewards-cards/gateway-card,https://offeroptimist.com/images/chase/united-gateway.png,,,,false,30000,1000,,90,true
34ab99720941eaa2a1671e5b3a996b19,United Quest,CHASE,VISA,UNITED,false,350,false,1,https://www.theexplorercard.com/rewards-cards/quest-card,https://offeroptimist.com/images/chase/united-quest.png,200 United Credit; 150 United Hotels; 100 Rideshare; 180 Instacart+; 80 Avis/Budget; 10000 10k award flight discount; 150 2x Checked Bags,,,false,70000,4000,,90,true
d378a38b56d4c9bd5e1ad184a6ce84f0,World of Hyatt,CHASE,VISA,HYATT,false,95,false,1,https://world.hyatt.com/content/gp/en/rewards/hyatt-credit-card.html,https://offeroptimist.com/images/chase/world-of-hyatt.png,225 FNC @ Category 1-4 Property,,,false,35000,3000,,90,true
0d9d833e7298ab0f1892a4035686fa06,World of Hyatt Business,CHASE,VISA,HYATT,false,199,false,1,https://world.hyatt.com/content/gp/en/rewards/hyatt-credit-card.html,https://offeroptimist.com/images/chase/world-of-hyatt.png,,,,false,60000,5000,,90,true
f4d8c429f58f9f74944a9108bcae4a22,Amazon Prime,CHASE,VISA,USD,false,0,false,1,https://www.amazon.com/dp/BT00LN946S,https://offeroptimist.com/images/chase/amazon-prime.png,,,,false,100,0.01,,365,true
66f7413248c7f2c61ce1e8008685eac2,Quicksilver,CAPITAL_ONE,VISA,USD,false,0,false,1,https://www.capitalone.com/credit-cards/quicksilver/,https://offeroptimist.com/images/capitalone/quicksilver.webp,,,,false,200,500,,90,true
2d16431e0caee645b420cc3d3255b2ee,Savor,CAPITAL_ONE,VISA,USD,false,0,false,1,https://www.capitalone.com/credit-cards/savor/,https://offeroptimist.com/images/capitalone/savor.webp,,,,false,200,500,,90,true
d4955a21df61a45ad86c3d60c58b91fc,Spark 1.5% Cash Select,CAPITAL_ONE,VISA,USD,true,0,false,1,https://www.capitalone.com/small-business/credit-cards/spark-cash-select,https://offeroptimist.com/images/capitalone/spark-cash.webp,,,,false,500,4500,,90,true
c8d364bb32a8d2f6a359cf57a5e58cde,Spark 1.5% Miles Select,CAPITAL_ONE,VISA,CAPITAL_ONE,true,0,false,1,https://www.capitalone.com/small-business/credit-cards/spark-miles-select/,https://offeroptimist.com/images/capitalone/spark-miles.webp,,,,false,50000,4500,,90,true
e48261ce7908f2ed8403245217f44de7,Spark 2x Miles Plus,CAPITAL_ONE,VISA,CAPITAL_ONE,true,99,false,1,https://www.capitalone.com/small-business/credit-cards/spark-miles/,https://offeroptimist.com/images/capitalone/spark-miles.webp,,,,false,50000,4500,,90,false
4a7a8036e514f187ca7c41b31925251e,Venture Rewards,CAPITAL_ONE,VISA,CAPITAL_ONE,false,95,false,1,https://www.capitalone.com/credit-cards/venture/,https://offeroptimist.com/images/capitalone/venture-rewards.webp,100 2x Capital One Lounge Visits; 100 Global Entry / TSA PreCheck Credit,,,false,75000,4000,,90,true
9aa036266b8cc7e7512a630efdecae0b,Venture X,CAPITAL_ONE,VISA,CAPITAL_ONE,false,395,false,2,https://www.capitalone.com/credit-cards/venture-x/,https://offeroptimist.com/images/capitalone/venture-x.webp,300 Travel Credit; 100 Global Entry / TSA PreCheck Credit; 300 Capital One Lounge Access,,,false,75000,4000,,90,true
d0298263cc453d34160558a93fd1bcb2,VentureOne,CAPITAL_ONE,VISA,CAPITAL_ONE,false,0,false,1,https://www.capitalone.com/credit-cards/ventureone/,https://offeroptimist.com/images/capitalone/venture-one.webp,,,,false,20000,500,,90,true
3543149f6555df6f7e4974923c55d853,AAdvantage Executive,CITI,MASTERCARD,AMERICAN,false,595,false,1,https://creditcards.aa.com/citi-executive-card-american-airlines-direct/,https://offeroptimist.com/images/citi/aadvantage-executive.webp,,,,false,100000,10000,,90,true
196b33e005dd1bc8e1c505f2bf98a1d1,AAdvantage MileUp,CITI,MASTERCARD,AMERICAN,false,0,false,1,https://creditcards.aa.com/citi-mileup-card-american-airlines-direct/,https://offeroptimist.com/images/citi/aadvantage-mileup.webp,,,,false,15000,500,,90,true
a497d6ba509538db9e3e4a3e5e313fe9,AAdvantage Platinum Select,CITI,MASTERCARD,AMERICAN,false,99,true,1,https://creditcards.aa.com/,https://offeroptimist.com/images/citi/aadvantage-platinum-select.webp,,,,false,50000,2500,,120,true
f6ff3383cc6c52a81eb4715eb8d5de03,AAdvantage Platinum Select Business,CITI,MASTERCARD,AMERICAN,true,99,true,1,https://creditcards.aa.com/cards/citi-business-card-american-airlines-direct/,https://offeroptimist.com/images/citi/aadvantage-platinum-select-business.webp,50 First checked bag free,,,false,75000,5000,,120,false
06b9a384d710e73db7f0ded7613c9c4b,Double Cash,CITI,MASTERCARD,USD,false,0,false,2,https://www.citi.com/credit-cards/citi-double-cash-credit-card,https://offeroptimist.com/images/citi/double-cash.png,,,,false,200,1500,,180,true
49fe6c73c0e823a89346979f50d5b981,Custom Cash,CITI,MASTERCARD,USD,false,0,false,2,https://www.citi.com/credit-cards/citi-custom-cash-credit-card,https://offeroptimist.com/images/citi/custom-cash.png,,,,false,200,1500,,180,true
d7e2e5b5e595ca6510c101349c914513,Strata Premier,CITI,MASTERCARD,CITI,false,95,false,2,https://www.citi.com/credit-cards/citi-strata-premier-credit-card,https://offeroptimist.com/images/citi/strata-premier.png,100 Hotel Credit ($500 min purchase),,,false,75000,4000,,90,true
d4bbd57e45d6a6ddb445ddec4e781d7c,AT&T Points Plus,CITI,MASTERCARD,USD,false,0,false,1,https://www.att.com/deals/att-points-plus-citi/,https://offeroptimist.com/images/citi/att-points-plus.jpg,,,,false,200,1000,,90,true
dae75a5609dea8f39f750f4b225d2c5c,Discover It,DISCOVER,DISCOVER,USD,false,0,false,1,https://www.discover.com/credit-cards/,https://offeroptimist.com/images/discover/it.webp,,,,false,100,0.01,,90,true
73015adf7b2ca52331e05203c4ad5462,LATAM Airlines,FIRST,MASTERCARD,LATAM,false,0,false,1,https://latampass.latam.com/en_us/earn-miles/latam-airlines-credit-cards,https://offeroptimist.com/images/first/latam-airlines.svg,,,,false,25000,1500,,90,true
7e578b54e8976a7b9027124c56b2377f,LATAM Airlines World Elite,FIRST,MASTERCARD,LATAM,false,99,false,1,https://latampass.latam.com/en_us/earn-miles/latam-airlines-credit-cards,https://offeroptimist.com/images/first/latam-airlines-world-elite.webp,,,,false,60000,3500,,90,true
684de802ca5bf73c791a752537da84c5,Cardless Qatar Signature,FIRST,VISA,AVIOS,false,99,false,1,https://qatarairways.cardless.com/compare,https://offeroptimist.com/images/first/cardless-qatar-signature.jpg,,,,false,40000,3500,,90,true
ea277f6af8a60065a83e5f16569dcce8,Cardless Qatar Infinite,FIRST,VISA,AVIOS,false,499,false,1,https://qatarairways.cardless.com/compare,https://offeroptimist.com/images/first/cardless-qatar-infinite.jpg,,,,false,50000,6000,,90,true
1babfb0011a010a6149965531021ad2e,Avianca LifeMiles,FIRST,AMERICAN_EXPRESS,AVIANCA,false,99,false,1,https://www.lifemiles.com/credit-card/get-credit-card,https://offeroptimist.com/images/first/avianca-lifemiles.webp,,,,false,50000,3000,,90,true
1babfb0011a010a6149965531021ad2e,Avianca LifeMiles,FIRST,AMERICAN_EXPRESS,AVIANCA,false,99,false,1,https://www.lifemiles.com/credit-card/get-credit-card,https://offeroptimist.com/images/first/avianca-lifemiles.webp,,,,false,40000,3000,,90,true
0bcc80cc6922e7c7d89e9c9b2efcd9e1,Avianca LifeMiles Elite,FIRST,AMERICAN_EXPRESS,AVIANCA,false,250,false,1,https://www.lifemiles.com/credit-card/get-credit-card,https://offeroptimist.com/images/first/avianca-lifemiles-elite.webp,,,,false,80000,4500,,90,true
0bcc80cc6922e7c7d89e9c9b2efcd9e1,Avianca LifeMiles Elite,FIRST,AMERICAN_EXPRESS,AVIANCA,false,250,false,1,https://www.lifemiles.com/credit-card/get-credit-card,https://offeroptimist.com/images/first/avianca-lifemiles-elite.webp,,,,false,60000,4500,,90,true
0b3a9849575c68ce5cbf31aad08f015e,ANA Card USA Plus,FIRST,VISA,ANA,true,85,false,1,https://www.anacardusa.com/en/,https://offeroptimist.com/images/first/ana-card-usa.png,,,,false,10000,3000,https://www.anacardusa.com/en/new-enrollment-campaign/,90,false
1f13c36d3b8218b1a22d5ab050d30b09,Amtrak Guest Rewards,FNBO,MASTERCARD,AMTRAK,false,0,false,1,https://www.amtrak.com/Apply,https://offeroptimist.com/images/fnbo/amtrak-guest-rewards.png,,,,false,12000,1000,,90,true
4a2f48392c94bc6b0ef9b6d30153bddc,Amtrak Guest Rewards Preferred,FNBO,MASTERCARD,AMTRAK,false,99,false,1,https://www.amtrak.com/Apply,https://offeroptimist.com/images/fnbo/amtrak-guest-rewards-preferred.jpg,,,,false,20000,2000,,90,true
1b70fa39672eb066b7a3a5092888e7b2,Best Western Rewards,FNBO,MASTERCARD,BEST_WESTERN,false,0,false,1,https://www.bestwestern.com/en_US/offers/hotel-discounts/best-western-rewards-visa.html,https://offeroptimist.com/images/fnbo/best-western-rewards.jpg,,,,false,40000,1000,,90,true
cf10cfcfab787460b24ecbf8b76f7bdc,Best Western Rewards Premium,FNBO,MASTERCARD,BEST_WESTERN,false,89,false,1,https://www.bestwestern.com/en_US/offers/hotel-discounts/best-western-rewards-visa.html,https://offeroptimist.com/images/fnbo/best-western-rewards-premium.jpg,,,,false,80000,3000,,90,true
879d4dccd8e59ba55a3a688adeb2c773,Power Cash Rewards,PENFED,VISA,USD,false,0,false,1.5,https://www.penfed.org/credit-cards/power-cash-rewards-visa,https://offeroptimist.com/images/penfed/power-cash-rewards.png,,,,false,100,1500,,90,true
2743ba5aabdadc15aa6bd046f1b71a5c,Platinum Rewards,PENFED,VISA,PENFED,false,0,false,1,https://www.penfed.org/credit-cards/platinum-rewards-visa,https://offeroptimist.com/images/penfed/platinum-rewards.webp,,,,false,15000,1500,,90,true
9afcb83bfffcdc108fc3ac90a8b384da,Pathfinder,PENFED,VISA,PENFED,false,95,false,1,https://www.penfed.org/credit-cards/pathfinder-rewards,https://offeroptimist.com/images/penfed/pathfinder.webp,100 Incidental travel credit (yearly),,,false,50000,3000,,90,true
06b77b791c904e42695dd12747e89cd8,Virgin Red Rewards,SYNCHRONY,MASTERCARD,VIRGIN,false,99,false,1,https://www.virgin.com/en-us/virgin-red/rewards-credit-card,https://offeroptimist.com/images/synchrony/virgin-red-rewards.webp,,,,false,40000,3000,,90,true
3d777bda73262fa43b11626eb383f9ab,Business Altitude Power,US_BANK,MASTERCARD,US_BANK,true,195,false,2,https://www.usbank.com/business-banking/business-credit-cards/business-altitude-power-world-elite-mastercard.html,https://offeroptimist.com/images/usbank/altitude-power.webp,,,,false,75000,10000,,120,false
1e6ddb097a524ce3b68719ae6c5eb1e8,Business Altitude Connect,US_BANK,MASTERCARD,US_BANK,true,95,true,2,https://www.usbank.com/business-banking/business-credit-cards/business-altitude-connect-world-elite-mastercard.html,https://offeroptimist.com/images/usbank/business-altitude-connect.webp,,,,false,60000,6000,,180,false
9a35bfe5845f7f9909244b1e3549b7e1,Altitude Connect,US_BANK,VISA,US_BANK,false,0,true,2,https://www.usbank.com/credit-cards/altitude-connect-visa-signature-credit-card.html,https://offeroptimist.com/images/usbank/altitude-connect.png,,,,false,20000,1000,,90,true
b523a3cc7d6d355737b1c4dda1eb7a04,Altitude Go,US_BANK,VISA,US_BANK,false,0,false,2,https://www.usbank.com/credit-cards/altitude-go-visa-signature-credit-card.html,https://offeroptimist.com/images/usbank/altitude-go.jpg,,,,false,20000,1000,,90,true
78726438553c1f6b63383f3bac6df57b,Cash+,US_BANK,VISA,USD,false,0,false,2,https://www.usbank.com/credit-cards/cash-plus-visa-signature-credit-card.html,https://offeroptimist.com/images/usbank/cash-plus.jpg,,,,false,200,1000,,90,true
4899141df2aa46191c192c6f216b74cf,Business Leverage,US_BANK,VISA,USD,true,95,true,1,https://www.usbank.com/business-banking/business-credit-cards/business-leverage-rewards-credit-card.html,https://offeroptimist.com/images/usbank/business-leverage.webp,,,,false,750,7500,,120,false
a9fe40efecc22039a980c039bb6841be,Business Triple Cash Rewards,US_BANK,MASTERCARD,USD,true,0,false,1,https://www.usbank.com/business-banking/business-credit-cards/business-triple-cash-back-credit-card.html,https://offeroptimist.com/images/usbank/business-triple-cash-rewards.webp,,,,false,750,6000,,180,false
90d9bd31d33bc6cfbdb1eb0962cbce57,Skypass Blue,US_BANK,VISA,KOREAN,false,95,false,1,https://www.skypassvisa.com/credit/visaSkyBlueCard.do,https://offeroptimist.com/images/usbank/skypass.png,,,,false,10000,1000,,90,true
824f4be5b9f38164fb8f44522467876e,Skypass,US_BANK,VISA,KOREAN,false,95,false,1,https://www.skypassvisa.com/credit/visaSignatureCard.do,https://offeroptimist.com/images/usbank/skypass.png,50 $50 Korean Air credit,,,false,40000,4000,,90,true
aceef720d7ec6cf06ee46865fc39d612,Skypass Select,US_BANK,VISA,KOREAN,false,450,false,1,https://www.skypassvisa.com/credit/visaSelectCard.do,https://offeroptimist.com/images/usbank/skypass-select.png,200 $200 travel credit; 50 Korean Air credit; 100 TSA PreCheck or Global Entry fee credit,,,false,60000,5000,,90,true
cf146925642ec392eee6c924cfc7ec0d,Skypass Business,US_BANK,VISA,KOREAN,true,99,false,1,https://www.skypassvisa.com/credit/visaBusinessCard.do,https://offeroptimist.com/images/usbank/skypass-business.png,50 Korean Air credit; 100 TSA PreCheck or Global Entry fee credit,,,false,50000,5000,,90,false
8de694e89b9c26c9f72fc7450c66665b,Shopper Cash Rewards,US_BANK,VISA,USD,false,95,true,1.5,https://www.usbank.com/credit-cards/shopper-cash-rewards-visa-signature-credit-card.html,https://offeroptimist.com/images/usbank/shopper-cash-rewards.webp,,,,false,250,2000,,120,true
e1679e714c2139ed85bd250e229ded16,Smartly,US_BANK,VISA,USD,false,0,false,2,https://www.usbank.com/credit-cards/bank-smartly-visa-signature-credit-card.html,https://offeroptimist.com/images/usbank/smartly.webp,,,,true,0,3000,,90,true
429640c66f9a2e3bd077978aa5a1f0aa,Signify Business Cash,WELLS_FARGO,MASTERCARD,USD,true,0,false,2,https://creditcards.wellsfargo.com/business-credit-cards/signify-business-cash-credit-card,https://offeroptimist.com/images/wellsfargo/signify-business-cash.png,,,,false,500,5000,,90,false
df2960b75b50536daa6e05a33479b198,Active Cash,WELLS_FARGO,VISA,USD,false,0,false,2,https://creditcards.wellsfargo.com/active-cash-credit-card/,https://offeroptimist.com/images/wellsfargo/active-cash.png,,,,false,200,500,,90,true
ce08e0bddd774433cb77be87f5d6af76,Autograph,WELLS_FARGO,VISA,WELLS_FARGO,false,0,false,2,https://creditcards.wellsfargo.com/autograph-visa-credit-card,https://offeroptimist.com/images/wellsfargo/autograph.png,,,,false,20000,1000,,90,true
d1fcd95962c94d1b56d691fda30acead,Autograph Journey,WELLS_FARGO,VISA,WELLS_FARGO,false,95,false,1,https://creditcards.wellsfargo.com/autograph-journey-visa-credit-card,https://offeroptimist.com/images/wellsfargo/autograph.png,50 $50 Credit for $50+ Airline Purchase,,,false,60000,4000,,90,true
2745fd62ecf1bba1056f7933b1ab285e,Choice Privileges,WELLS_FARGO,VISA,CHOICE,false,0,false,1,https://creditcards.wellsfargo.com/wells-fargo-choice-privileges-credit-cards,https://offeroptimist.com/images/wellsfargo/choice-privileges.png,,,,false,60000,1000,,90,true
c68bed03d88b439b70c905e490757271,Choice Privileges Select,WELLS_FARGO,VISA,CHOICE,false,95,false,1,https://creditcards.wellsfargo.com/wells-fargo-choice-privileges-credit-cards,https://offeroptimist.com/images/wellsfargo/choice-privileges-select.png,,,,false,60000,3000,,90,true
546dccf995e97f42d656d069c95efacf,Expedia One Key,WELLS_FARGO,MASTERCARD,EXPEDIA,false,0,false,1.5,https://www.expedia.com/one-key-cards,https://offeroptimist.com/images/wellsfargo/one-key.png,,,,false,300,1000,,90,true
dfdf46ff6cbfcea7b738c7092e00af78,Expedia One Key+,WELLS_FARGO,MASTERCARD,EXPEDIA,false,99,false,2,https://www.expedia.com/one-key-cards,https://offeroptimist.com/images/wellsfargo/one-key.png,100 $100 anniversary bonus; 120 $120 PreCheck / Global Entry Credit,,,false,400,3000,,90,true
eb105ba41f6ad2ea3b5f151f03f3dcfa,Gemini,WEB_BANK,MASTERCARD,USD,false,0,false,1,https://www.gemini.com/credit-card,https://offeroptimist.com/images/web-bank/gemini.webp,,,,false,200,3000,,90,true
